date_heure,consommation_brute_electricite_rte
2014-08-30 00:00:00+00:00,5859.272284494739
2014-08-31 00:00:00+00:00,5857.859670339488
2014-09-01 00:00:00+00:00,5859.747512805241
2014-09-02 00:00:00+00:00,5860.86543517967
2014-09-03 00:00:00+00:00,5861.627992257296
2014-09-04 00:00:00+00:00,5862.472341572365
2014-09-05 00:00:00+00:00,5863.141747965057
2014-09-06 00:00:00+00:00,5862.138551618026
2014-09-07 00:00:00+00:00,5861.958642942228
2014-09-08 00:00:00+00:00,5865.167775362319
2014-09-09 00:00:00+00:00,5866.300252531269
2014-09-10 00:00:00+00:00,5867.221485407981
2014-09-11 00:00:00+00:00,5868.088551618026
2014-09-12 00:00:00+00:00,5868.743174905699
2014-09-13 00:00:00+00:00,5868.215035636292
2014-09-14 00:00:00+00:00,5868.929761663688
2014-09-15 00:00:00+00:00,5872.823140659122
2014-09-16 00:00:00+00:00,5873.75036668652
2014-09-17 00:00:00+00:00,5873.979247965058
2014-09-18 00:00:00+00:00,5875.624225134008
2014-09-19 00:00:00+00:00,5877.454647508437
2014-09-20 00:00:00+00:00,5877.664807325789
2014-09-21 00:00:00+00:00,5877.993174905698
2014-09-22 00:00:00+00:00,5880.912295910263
2014-09-23 00:00:00+00:00,5882.594487691086
2014-09-24 00:00:00+00:00,5883.757558467341
2014-09-25 00:00:00+00:00,5885.573483124876
2014-09-26 00:00:00+00:00,5886.112524220765
2014-09-27 00:00:00+00:00,5885.267661207067
2014-09-28 00:00:00+00:00,5885.853878102044
2014-09-29 00:00:00+00:00,5889.797079015286
2014-09-30 00:00:00+00:00,5892.076017371452
2014-10-01 00:00:00+00:00,5894.8982205677985
2014-10-02 00:00:00+00:00,5897.816028786976
2014-10-03 00:00:00+00:00,5900.962489974191
2014-10-04 00:00:00+00:00,5901.737204586063
2014-10-05 00:00:00+00:00,5903.012832439944
2014-10-06 00:00:00+00:00,5905.601873535835
2014-10-07 00:00:00+00:00,5907.574362120309
2014-10-08 00:00:00+00:00,5908.4509032162
2014-10-09 00:00:00+00:00,5908.389088147706
2014-10-10 00:00:00+00:00,5908.071451161406
2014-10-11 00:00:00+00:00,5906.5681977367485
2014-10-12 00:00:00+00:00,5905.782295910264
2014-10-13 00:00:00+00:00,5907.5558689696245
2014-10-14 00:00:00+00:00,5906.7050128052415
2014-10-15 00:00:00+00:00,5905.0615767321815
2014-10-16 00:00:00+00:00,5903.485606412546
2014-10-17 00:00:00+00:00,5902.456268513004
2014-10-18 00:00:00+00:00,5900.384921481041
2014-10-19 00:00:00+00:00,5899.301473992456
2014-10-20 00:00:00+00:00,5901.611291344053
2014-10-21 00:00:00+00:00,5903.82681645821
2014-10-22 00:00:00+00:00,5904.2964511614055
2014-10-23 00:00:00+00:00,5904.5055835814965
2014-10-24 00:00:00+00:00,5904.589316458209
2014-10-25 00:00:00+00:00,5902.973505955925
2014-10-26 00:00:00+00:00,5901.797478558666
2014-10-27 00:00:00+00:00,5903.615857554099
2014-10-28 00:00:00+00:00,5904.033722850902
2014-10-29 00:00:00+00:00,5904.553985407981
2014-10-30 00:00:00+00:00,5905.262375818939
2014-10-31 00:00:00+00:00,5905.907581298393
2014-11-01 00:00:00+00:00,5905.202729700219
2014-11-02 00:00:00+00:00,5904.264487691086
2014-11-03 00:00:00+00:00,5905.588174905698
2014-11-04 00:00:00+00:00,5905.073620111178
2014-11-05 00:00:00+00:00,5904.804327873735
2014-11-06 00:00:00+00:00,5904.269282211634
2014-11-07 00:00:00+00:00,5902.903129243597
2014-11-08 00:00:00+00:00,5900.939259380583
2014-11-09 00:00:00+00:00,5898.960035636292
2014-11-10 00:00:00+00:00,5899.741942028984
2014-11-11 00:00:00+00:00,5898.43697627556
2014-11-12 00:00:00+00:00,5897.013745681953
2014-11-13 00:00:00+00:00,5894.496108695652
2014-11-14 00:00:00+00:00,5893.2478781020445
2014-11-15 00:00:00+00:00,5891.421051618026
2014-11-16 00:00:00+00:00,5890.481268513004
2014-11-17 00:00:00+00:00,5893.077615544968
2014-11-18 00:00:00+00:00,5894.25683928926
2014-11-19 00:00:00+00:00,5895.261976275561
2014-11-20 00:00:00+00:00,5895.771793627158
2014-11-21 00:00:00+00:00,5896.090686321223
2014-11-22 00:00:00+00:00,5894.514658923963
2014-11-23 00:00:00+00:00,5893.361919197935
2014-11-24 00:00:00+00:00,5893.619910065515
2014-11-25 00:00:00+00:00,5893.521108695653
2014-11-26 00:00:00+00:00,5893.093711435377
2014-11-27 00:00:00+00:00,5892.61688495136
2014-11-28 00:00:00+00:00,5894.410777645424
2014-11-29 00:00:00+00:00,5893.671679471908
2014-11-30 00:00:00+00:00,5893.33338038515
2014-12-01 00:00:00+00:00,5895.60889408378
2014-12-02 00:00:00+00:00,5896.259864403414
2014-12-03 00:00:00+00:00,5896.294567599762
2014-12-04 00:00:00+00:00,5895.912889517569
2014-12-05 00:00:00+00:00,5895.196964860035
2014-12-06 00:00:00+00:00,5892.7944534445105
2014-12-07 00:00:00+00:00,5891.41351737145
2014-12-08 00:00:00+00:00,5893.3140881477075
2014-12-09 00:00:00+00:00,5895.298734266428
2014-12-10 00:00:00+00:00,5895.6081520746475
2014-12-11 00:00:00+00:00,5895.901816458209
2014-12-12 00:00:00+00:00,5895.912604129442
2014-12-13 00:00:00+00:00,5894.032238832639
2014-12-14 00:00:00+00:00,5893.118083581497
2014-12-15 00:00:00+00:00,5895.097821024418
2014-12-16 00:00:00+00:00,5895.083608695653
2014-12-17 00:00:00+00:00,5895.114259380584
2014-12-18 00:00:00+00:00,5895.123163490173
2014-12-19 00:00:00+00:00,5894.582866686519
2014-12-20 00:00:00+00:00,5892.740229700219
2014-12-21 00:00:00+00:00,5891.653414631724
2014-12-22 00:00:00+00:00,5893.9145447687115
2014-12-23 00:00:00+00:00,5894.062033353186
2014-12-24 00:00:00+00:00,5893.915800476473
2014-12-25 00:00:00+00:00,5893.63748997419
2014-12-26 00:00:00+00:00,5893.448163490172
2014-12-27 00:00:00+00:00,5891.490572165971
2014-12-28 00:00:00+00:00,5890.665515088346
2014-12-29 00:00:00+00:00,5892.703528786977
2014-12-30 00:00:00+00:00,5893.058152074647
2014-12-31 00:00:00+00:00,5893.138174905698
2015-01-01 00:00:00+00:00,5893.387318741314
2015-01-02 00:00:00+00:00,5893.268996823506
2015-01-03 00:00:00+00:00,5891.822079015287
2015-01-04 00:00:00+00:00,5890.805526503872
2015-01-05 00:00:00+00:00,5892.946508239031
2015-01-06 00:00:00+00:00,5893.107695453642
2015-01-07 00:00:00+00:00,5892.862432896565
2015-01-08 00:00:00+00:00,5892.059179471908
2015-01-09 00:00:00+00:00,5890.949476275561
2015-01-10 00:00:00+00:00,5888.540914631725
2015-01-11 00:00:00+00:00,5887.20295801072
2015-01-12 00:00:00+00:00,5888.087946595196
2015-01-13 00:00:00+00:00,5888.319396366885
2015-01-14 00:00:00+00:00,5888.171165773278
2015-01-15 00:00:00+00:00,5888.030868969624
2015-01-16 00:00:00+00:00,5887.521337006155
2015-01-17 00:00:00+00:00,5885.300617828072
2015-01-18 00:00:00+00:00,5883.899590430812
2015-01-19 00:00:00+00:00,5885.6551269604915
2015-01-20 00:00:00+00:00,5885.602216001588
2015-01-21 00:00:00+00:00,5885.120138376017
2015-01-22 00:00:00+00:00,5884.389259380583
2015-01-23 00:00:00+00:00,5883.878700019853
2015-01-24 00:00:00+00:00,5881.839259380585
2015-01-25 00:00:00+00:00,5880.649190887434
2015-01-26 00:00:00+00:00,5881.90387125273
2015-01-27 00:00:00+00:00,5881.629784494738
2015-01-28 00:00:00+00:00,5881.027672622593
2015-01-29 00:00:00+00:00,5880.465515088346
2015-01-30 00:00:00+00:00,5879.649476275561
2015-01-31 00:00:00+00:00,5877.627958010721
2015-02-01 00:00:00+00:00,5876.505069882866
2015-02-02 00:00:00+00:00,5877.64998997419
2015-02-03 00:00:00+00:00,5877.587775362319
2015-02-04 00:00:00+00:00,5877.4779580107215
2015-02-05 00:00:00+00:00,5877.281097280127
2015-02-06 00:00:00+00:00,5877.074247965058
2015-02-07 00:00:00+00:00,5875.793083581497
2015-02-08 00:00:00+00:00,5874.974362120309
2015-02-09 00:00:00+00:00,5875.918311891999
2015-02-10 00:00:00+00:00,5876.231097280127
2015-02-11 00:00:00+00:00,5876.055697736748
2015-02-12 00:00:00+00:00,5875.884521937661
2015-02-13 00:00:00+00:00,5875.696850704784
2015-02-14 00:00:00+00:00,5875.475789060949
2015-02-15 00:00:00+00:00,5874.73800367282
2015-02-16 00:00:00+00:00,5876.002101846338
2015-02-17 00:00:00+00:00,5876.134293627159
2015-02-18 00:00:00+00:00,5875.8438255906285
2015-02-19 00:00:00+00:00,5875.586063033552
2015-02-20 00:00:00+00:00,5875.10992148104
2015-02-21 00:00:00+00:00,5873.365515088346
2015-02-22 00:00:00+00:00,5872.259008239031
2015-02-23 00:00:00+00:00,5873.700674905698
2015-02-24 00:00:00+00:00,5873.141656640858
2015-02-25 00:00:00+00:00,5872.244110978757
2015-02-26 00:00:00+00:00,5871.5763027595785
2015-02-27 00:00:00+00:00,5870.5783575541
2015-02-28 00:00:00+00:00,5868.561120111176
2015-03-01 00:00:00+00:00,5867.363631526702
2015-03-02 00:00:00+00:00,5869.188231983323
2015-03-03 00:00:00+00:00,5868.830754814374
2015-03-04 00:00:00+00:00,5868.208152074648
2015-03-05 00:00:00+00:00,5867.8908575541
2015-03-06 00:00:00+00:00,5867.634921481039
2015-03-07 00:00:00+00:00,5865.659464860035
2015-03-08 00:00:00+00:00,5864.779156640857
2015-03-09 00:00:00+00:00,5867.095309608894
2015-03-10 00:00:00+00:00,5867.471051618027
2015-03-11 00:00:00+00:00,5867.5158575541
2015-03-12 00:00:00+00:00,5867.447136092912
2015-03-13 00:00:00+00:00,5867.138060750446
2015-03-14 00:00:00+00:00,5865.281154357752
2015-03-15 00:00:00+00:00,5864.6442251340095
2015-03-16 00:00:00+00:00,5866.837946595196
2015-03-17 00:00:00+00:00,5867.159521937661
2015-03-18 00:00:00+00:00,5867.534008239031
2015-03-19 00:00:00+00:00,5868.044624677387
2015-03-20 00:00:00+00:00,5868.378928330356
2015-03-21 00:00:00+00:00,5866.961805042684
2015-03-22 00:00:00+00:00,5866.290800476475
2015-03-23 00:00:00+00:00,5868.656268513004
2015-03-24 00:00:00+00:00,5869.2984488782995
2015-03-25 00:00:00+00:00,5869.390971709351
2015-03-26 00:00:00+00:00,5869.2294420289845
2015-03-27 00:00:00+00:00,5869.389259380583
2015-03-28 00:00:00+00:00,5867.85489864999
2015-03-29 00:00:00+00:00,5867.397136092914
2015-03-30 00:00:00+00:00,5870.130754814373
2015-03-31 00:00:00+00:00,5870.560206869168
2015-04-01 00:00:00+00:00,5870.598677188802
2015-04-02 00:00:00+00:00,5870.959179471908
2015-04-03 00:00:00+00:00,5871.250560750446
2015-04-04 00:00:00+00:00,5869.933551618027
2015-04-05 00:00:00+00:00,5869.569110978757
2015-04-06 00:00:00+00:00,5871.9373758189395
2015-04-07 00:00:00+00:00,5871.495195453642
2015-04-08 00:00:00+00:00,5871.00193061346
2015-04-09 00:00:00+00:00,5869.8982205677985
2015-04-10 00:00:00+00:00,5869.705697736747
2015-04-11 00:00:00+00:00,5868.459693170538
2015-04-12 00:00:00+00:00,5867.984179471908
2015-04-13 00:00:00+00:00,5870.645309608894
2015-04-14 00:00:00+00:00,5872.006268513003
2015-04-15 00:00:00+00:00,5873.561633809808
2015-04-16 00:00:00+00:00,5875.408437462775
2015-04-17 00:00:00+00:00,5877.55632559063
2015-04-18 00:00:00+00:00,5877.460549334922
2015-04-19 00:00:00+00:00,5878.411919197935
2015-04-20 00:00:00+00:00,5882.824932896565
2015-04-21 00:00:00+00:00,5884.7502753623185
2015-04-22 00:00:00+00:00,5885.928015088346
2015-04-23 00:00:00+00:00,5885.946964860036
2015-04-24 00:00:00+00:00,5886.253129243598
2015-04-25 00:00:00+00:00,5884.7552981933695
2015-04-26 00:00:00+00:00,5884.547860730594
2015-04-27 00:00:00+00:00,5887.43020637284
2015-04-28 00:00:00+00:00,5888.244932400237
2015-04-29 00:00:00+00:00,5887.815252034941
2015-04-30 00:00:00+00:00,5887.983288564621
2015-05-01 00:00:00+00:00,5888.48511504864
2015-05-02 00:00:00+00:00,5887.956233770101
2015-05-03 00:00:00+00:00,5888.556005459599
2015-05-04 00:00:00+00:00,5892.394704089735
2015-05-05 00:00:00+00:00,5893.37969267421
2015-05-06 00:00:00+00:00,5893.119304546357
2015-05-07 00:00:00+00:00,5892.029749751836
2015-05-08 00:00:00+00:00,5890.470331943617
2015-05-09 00:00:00+00:00,5886.747672126265
2015-05-10 00:00:00+00:00,5884.506462080603
2015-05-11 00:00:00+00:00,5885.377809112566
2015-05-12 00:00:00+00:00,5885.538368473298
2015-05-13 00:00:00+00:00,5885.313539706174
2015-05-14 00:00:00+00:00,5884.606347925353
2015-05-15 00:00:00+00:00,5883.409430117132
2015-05-16 00:00:00+00:00,5881.414281715306
2015-05-17 00:00:00+00:00,5880.002523724439
2015-05-18 00:00:00+00:00,5881.42210135001
2015-05-19 00:00:00+00:00,5880.50714701211
2015-05-20 00:00:00+00:00,5879.207204089735
2015-05-21 00:00:00+00:00,5877.767649295215
2015-05-22 00:00:00+00:00,5876.415309112566
2015-05-23 00:00:00+00:00,5874.67067440937
2015-05-24 00:00:00+00:00,5875.022729203891
2015-05-25 00:00:00+00:00,5879.138825094302
2015-05-26 00:00:00+00:00,5881.719875322613
2015-05-27 00:00:00+00:00,5881.665822811197
2015-05-28 00:00:00+00:00,5881.75509221759
2015-05-29 00:00:00+00:00,5882.899783998411
2015-05-30 00:00:00+00:00,5882.785971213024
2015-05-31 00:00:00+00:00,5882.530035139965
2015-06-01 00:00:00+00:00,5883.781062537224
2015-06-02 00:00:00+00:00,5882.131519158229
2015-06-03 00:00:00+00:00,5879.5457314869955
2015-06-04 00:00:00+00:00,5876.75572007147
2015-06-05 00:00:00+00:00,5873.804407286083
2015-06-06 00:00:00+00:00,5870.4379689299185
2015-06-07 00:00:00+00:00,5868.076610482431
2015-06-08 00:00:00+00:00,5867.4444757792335
2015-06-09 00:00:00+00:00,5865.171587651379
2015-06-10 00:00:00+00:00,5862.858631030374
2015-06-11 00:00:00+00:00,5862.4367702997815
2015-06-12 00:00:00+00:00,5861.915765733572
2015-06-13 00:00:00+00:00,5859.276439249554
2015-06-14 00:00:00+00:00,5857.359886738137
2015-06-15 00:00:00+00:00,5857.820617331744
2015-06-16 00:00:00+00:00,5856.58654198928
2015-06-17 00:00:00+00:00,5854.777295413936
2015-06-18 00:00:00+00:00,5852.245217788366
2015-06-19 00:00:00+00:00,5850.418105916219
2015-06-20 00:00:00+00:00,5847.376496327179
2015-06-21 00:00:00+00:00,5844.728722354575
2015-06-22 00:00:00+00:00,5844.396416418502
2015-06-23 00:00:00+00:00,5843.141621897955
2015-06-24 00:00:00+00:00,5842.072443815763
2015-06-25 00:00:00+00:00,5840.938939249552
2015-06-26 00:00:00+00:00,5839.453551121699
2015-06-27 00:00:00+00:00,5836.010457514393
2015-06-28 00:00:00+00:00,5832.140936966448
2015-06-29 00:00:00+00:00,5829.468905002977
2015-06-30 00:00:00+00:00,5825.625240619417
2015-07-01 00:00:00+00:00,5822.889966646812
2015-07-02 00:00:00+00:00,5820.372215505261
2015-07-03 00:00:00+00:00,5818.059772582887
2015-07-04 00:00:00+00:00,5816.017135596584
2015-07-05 00:00:00+00:00,5813.936998610283
2015-07-06 00:00:00+00:00,5814.759487194758
2015-07-07 00:00:00+00:00,5812.771815961883
2015-07-08 00:00:00+00:00,5809.805834226722
2015-07-09 00:00:00+00:00,5807.737911852293
2015-07-10 00:00:00+00:00,5806.316964363708
2015-07-11 00:00:00+00:00,5803.818905002977
2015-07-12 00:00:00+00:00,5803.373870756403
2015-07-13 00:00:00+00:00,5805.509030573754
2015-07-14 00:00:00+00:00,5805.651724637682
2015-07-15 00:00:00+00:00,5806.168847925351
2015-07-16 00:00:00+00:00,5806.404236053206
2015-07-17 00:00:00+00:00,5807.413996327178
2015-07-18 00:00:00+00:00,5806.609030573753
2015-07-19 00:00:00+00:00,5806.2455602541195
2015-07-20 00:00:00+00:00,5809.67957851896
2015-07-21 00:00:00+00:00,5811.371245185626
2015-07-22 00:00:00+00:00,5812.817135596584
2015-07-23 00:00:00+00:00,5813.466108199324
2015-07-24 00:00:00+00:00,5813.365194957316
2015-07-25 00:00:00+00:00,5810.141850208457
2015-07-26 00:00:00+00:00,5807.494875322612
2015-07-27 00:00:00+00:00,5807.403037423069
2015-07-28 00:00:00+00:00,5806.122729203891
2015-07-29 00:00:00+00:00,5804.504350208458
2015-07-30 00:00:00+00:00,5802.371530573754
2015-07-31 00:00:00+00:00,5800.954920984714
2015-08-01 00:00:00+00:00,5797.487797697042
2015-08-02 00:00:00+00:00,5794.786770299783
2015-08-03 00:00:00+00:00,5794.299612765535
2015-08-04 00:00:00+00:00,5792.049498610284
2015-08-05 00:00:00+00:00,5790.098813678777
2015-08-06 00:00:00+00:00,5788.236998610284
2015-08-07 00:00:00+00:00,5784.898299980147
2015-08-08 00:00:00+00:00,5778.861370756403
2015-08-09 00:00:00+00:00,5774.589966646814
2015-08-10 00:00:00+00:00,5774.959030573755
2015-08-11 00:00:00+00:00,5773.097158427635
2015-08-12 00:00:00+00:00,5772.027809112567
2015-08-13 00:00:00+00:00,5770.860000893388
2015-08-14 00:00:00+00:00,5769.492763450467
2015-08-15 00:00:00+00:00,5767.17210135001
2015-08-16 00:00:00+00:00,5766.4670214413345
2015-08-17 00:00:00+00:00,5769.486199523525
2015-08-18 00:00:00+00:00,5769.674841076037
2015-08-19 00:00:00+00:00,5770.234544272384
2015-08-20 00:00:00+00:00,5770.513710939051
2015-08-21 00:00:00+00:00,5770.061827377407
2015-08-22 00:00:00+00:00,5767.6659369664485
2015-08-23 00:00:00+00:00,5765.84361961485
2015-08-24 00:00:00+00:00,5766.658802263251
2015-08-25 00:00:00+00:00,5766.388368473297
2015-08-26 00:00:00+00:00,5766.566507742705
2015-08-27 00:00:00+00:00,5766.579978062338
2015-08-28 00:00:00+00:00,5766.851667560055
2015-08-29 00:00:00+00:00,5765.964738336312
2015-08-30 00:00:00+00:00,5765.830662993845
2015-08-31 00:00:00+00:00,5769.617135596585
2015-09-01 00:00:00+00:00,5771.462398153663
2015-09-02 00:00:00+00:00,5771.737341076037
2015-09-03 00:00:00+00:00,5772.208345642247
2015-09-04 00:00:00+00:00,5772.210857057772
2015-09-05 00:00:00+00:00,5770.8035511217
2015-09-06 00:00:00+00:00,5770.880035139965
2015-09-07 00:00:00+00:00,5774.829064820329
2015-09-08 00:00:00+00:00,5776.625811395672
2015-09-09 00:00:00+00:00,5778.451781715307
2015-09-10 00:00:00+00:00,5779.180377605719
2015-09-11 00:00:00+00:00,5779.744704089736
2015-09-12 00:00:00+00:00,5778.550069386539
2015-09-13 00:00:00+00:00,5777.957432400238
2015-09-14 00:00:00+00:00,5779.975811395673
2015-09-15 00:00:00+00:00,5780.3187908477275
2015-09-16 00:00:00+00:00,5781.325925550924
2015-09-17 00:00:00+00:00,5781.858916418503
2015-09-18 00:00:00+00:00,5781.488482628549
2015-09-19 00:00:00+00:00,5779.831062537225
2015-09-20 00:00:00+00:00,5779.049669843161
2015-09-21 00:00:00+00:00,5780.862797697043
2015-09-22 00:00:00+00:00,5779.927923267818
2015-09-23 00:00:00+00:00,5778.650640162795
2015-09-24 00:00:00+00:00,5777.1544072860825
2015-09-25 00:00:00+00:00,5774.924327377407
2015-09-26 00:00:00+00:00,5772.358631030375
2015-09-27 00:00:00+00:00,5770.600261167361
2015-09-28 00:00:00+00:00,5770.383222354576
2015-09-29 00:00:00+00:00,5770.290471213024
2015-09-30 00:00:00+00:00,5769.729169843161
2015-10-01 00:00:00+00:00,5768.554112765536
2015-10-02 00:00:00+00:00,5767.610962080605
2015-10-03 00:00:00+00:00,5764.749261167362
2015-10-04 00:00:00+00:00,5761.634420984714
2015-10-05 00:00:00+00:00,5761.647092217591
2015-10-06 00:00:00+00:00,5761.403884455032
2015-10-07 00:00:00+00:00,5760.960962080603
2015-10-08 00:00:00+00:00,5760.6372748659915
2015-10-09 00:00:00+00:00,5760.865699523527
2015-10-10 00:00:00+00:00,5760.077971213024
2015-10-11 00:00:00+00:00,5759.648176692476
2015-10-12 00:00:00+00:00,5761.458051121699
2015-10-13 00:00:00+00:00,5761.671464363708
2015-10-14 00:00:00+00:00,5762.495950665078
2015-10-15 00:00:00+00:00,5763.402914135398
2015-10-16 00:00:00+00:00,5764.147948381973
2015-10-17 00:00:00+00:00,5763.284934683343
2015-10-18 00:00:00+00:00,5763.502799980147
2015-10-19 00:00:00+00:00,5766.371236053206
2015-10-20 00:00:00+00:00,5767.081281715306
2015-10-21 00:00:00+00:00,5767.822491760969
2015-10-22 00:00:00+00:00,5767.915585368275
2015-10-23 00:00:00+00:00,5767.707480345443
2015-10-24 00:00:00+00:00,5766.891612765535
2015-10-25 00:00:00+00:00,5767.847377605717
2015-10-26 00:00:00+00:00,5772.044466646813
2015-10-27 00:00:00+00:00,5774.2406424459
2015-10-28 00:00:00+00:00,5776.18561961485
2015-10-29 00:00:00+00:00,5777.455939249553
2015-10-30 00:00:00+00:00,5778.997149295215
2015-10-31 00:00:00+00:00,5780.595836509828
2015-11-01 00:00:00+00:00,5780.177799980146
2015-11-02 00:00:00+00:00,5782.5110762358545
2015-11-03 00:00:00+00:00,5783.008564820329
2015-11-04 00:00:00+00:00,5783.428484911653
2015-11-05 00:00:00+00:00,5781.287845642247
2015-11-06 00:00:00+00:00,5779.341955231288
2015-11-07 00:00:00+00:00,5778.840927834028
2015-11-08 00:00:00+00:00,5777.524946098868
2015-11-09 00:00:00+00:00,5778.974831943617
2015-11-10 00:00:00+00:00,5779.060847925352
2015-11-11 00:00:00+00:00,5779.14863331348
2015-11-12 00:00:00+00:00,5779.101373039507
2015-11-13 00:00:00+00:00,5780.268039706173
2015-11-14 00:00:00+00:00,5778.987331943617
2015-11-15 00:00:00+00:00,5777.979854774668
2015-11-16 00:00:00+00:00,5778.396920984713
2015-11-17 00:00:00+00:00,5777.896464363709
2015-11-18 00:00:00+00:00,5776.893210939052
2015-11-19 00:00:00+00:00,5775.716669843159
2015-11-20 00:00:00+00:00,5774.853370756402
2015-11-21 00:00:00+00:00,5772.45867897558
2015-11-22 00:00:00+00:00,5771.457423267819
2015-11-23 00:00:00+00:00,5773.676201806631
2015-11-24 00:00:00+00:00,5775.891041989279
2015-11-25 00:00:00+00:00,5776.191612765535
2015-11-26 00:00:00+00:00,5775.624831943617
2015-11-27 00:00:00+00:00,5774.845779432202
2015-11-28 00:00:00+00:00,5772.274946098868
2015-11-29 00:00:00+00:00,5770.980882171928
2015-11-30 00:00:00+00:00,5773.34914701211
2015-12-01 00:00:00+00:00,5774.105768016677
2015-12-02 00:00:00+00:00,5774.200060254118
2015-12-03 00:00:00+00:00,5774.969238336312
2015-12-04 00:00:00+00:00,5775.596236053206
2015-12-05 00:00:00+00:00,5774.904683541791
2015-12-06 00:00:00+00:00,5774.980768016676
2015-12-07 00:00:00+00:00,5777.5008593408775
2015-12-08 00:00:00+00:00,5778.0793981536635
2015-12-09 00:00:00+00:00,5778.201829660512
2015-12-10 00:00:00+00:00,5778.078199523526
2015-12-11 00:00:00+00:00,5777.618496327179
2015-12-12 00:00:00+00:00,5775.868096783799
2015-12-13 00:00:00+00:00,5775.293268016677
2015-12-14 00:00:00+00:00,5777.628827377406
2015-12-15 00:00:00+00:00,5778.049489477864
2015-12-16 00:00:00+00:00,5778.269866190192
2015-12-17 00:00:00+00:00,5778.295950665079
2015-12-18 00:00:00+00:00,5778.196692674212
2015-12-19 00:00:00+00:00,5776.783393587452
2015-12-20 00:00:00+00:00,5776.13510591622
2015-12-21 00:00:00+00:00,5778.603199523525
2015-12-22 00:00:00+00:00,5778.809420984713
2015-12-23 00:00:00+00:00,5778.909363907087
2015-12-24 00:00:00+00:00,5778.909535139964
2015-12-25 00:00:00+00:00,5778.6977771490965
2015-12-26 00:00:00+00:00,5776.954226920786
2015-12-27 00:00:00+00:00,5776.291841076038
2015-12-28 00:00:00+00:00,5778.379740619415
2015-12-29 00:00:00+00:00,5778.43316527695
2015-12-30 00:00:00+00:00,5778.428770299782
2015-12-31 00:00:00+00:00,5778.363987194758
2016-01-01 00:00:00+00:00,5777.9057109390515
2016-01-02 00:00:00+00:00,5775.8958935874525
2016-01-03 00:00:00+00:00,5774.634649295215
2016-01-04 00:00:00+00:00,5776.544637879691
2016-01-05 00:00:00+00:00,5776.4816241810595
2016-01-06 00:00:00+00:00,5776.480368473298
2016-01-07 00:00:00+00:00,5776.42106482033
2016-01-08 00:00:00+00:00,5776.280539706173
2016-01-09 00:00:00+00:00,5774.7783136787775
2016-01-10 00:00:00+00:00,5773.886418701609
2016-01-11 00:00:00+00:00,5776.063815961881
2016-01-12 00:00:00+00:00,5777.230140162796
2016-01-13 00:00:00+00:00,5779.431510025809
2016-01-14 00:00:00+00:00,5777.455368473298
2016-01-15 00:00:00+00:00,5776.002172126265
2016-01-16 00:00:00+00:00,5774.04811961485
2016-01-17 00:00:00+00:00,5773.347548838594
2016-01-18 00:00:00+00:00,5775.680368473297
2016-01-19 00:00:00+00:00,5776.272948381973
2016-01-20 00:00:00+00:00,5776.905311395672
2016-01-21 00:00:00+00:00,5777.194352491562
2016-01-22 00:00:00+00:00,5777.230710939051
2016-01-23 00:00:00+00:00,5775.888245185627
2016-01-24 00:00:00+00:00,5775.278941532658
2016-01-25 00:00:00+00:00,5777.2860191582295
2016-01-26 00:00:00+00:00,5777.78756025412
2016-01-27 00:00:00+00:00,5778.389843359142
2016-01-28 00:00:00+00:00,5779.117468929919
2016-01-29 00:00:00+00:00,5779.25725203494
2016-01-30 00:00:00+00:00,5778.152742902521
2016-01-31 00:00:00+00:00,5777.823347925353
2016-02-01 00:00:00+00:00,5779.251544272384
2016-02-02 00:00:00+00:00,5779.735905002977
2016-02-03 00:00:00+00:00,5780.2880168751235
2016-02-04 00:00:00+00:00,5780.56512874727
2016-02-05 00:00:00+00:00,5780.542640162796
2016-02-06 00:00:00+00:00,5779.572662993845
2016-02-07 00:00:00+00:00,5779.123062537224
2016-02-08 00:00:00+00:00,5780.486247468731
2016-02-09 00:00:00+00:00,5780.72762874727
2016-02-10 00:00:00+00:00,5780.648347925353
2016-02-11 00:00:00+00:00,5780.954055687909
2016-02-12 00:00:00+00:00,5781.1194666468145
2016-02-13 00:00:00+00:00,5780.466841076038
2016-02-14 00:00:00+00:00,5780.097377605717
2016-02-15 00:00:00+00:00,5780.381681258686
2016-02-16 00:00:00+00:00,5780.465299980147
2016-02-17 00:00:00+00:00,5780.390128747271
2016-02-18 00:00:00+00:00,5780.486076235854
2016-02-19 00:00:00+00:00,5780.4031995235255
2016-02-20 00:00:00+00:00,5779.321464363708
2016-02-21 00:00:00+00:00,5778.842640162795
2016-02-22 00:00:00+00:00,5780.835448381973
2016-02-23 00:00:00+00:00,5781.256681258686
2016-02-24 00:00:00+00:00,5781.417354774668
2016-02-25 00:00:00+00:00,5781.437788564623
2016-02-26 00:00:00+00:00,5781.280140162795
2016-02-27 00:00:00+00:00,5779.99372463768
2016-02-28 00:00:00+00:00,5778.960334226723
2016-02-29 00:00:00+00:00,5780.670779432202
2016-03-01 00:00:00+00:00,5780.583793130832
2016-03-02 00:00:00+00:00,5780.620893587453
2016-03-03 00:00:00+00:00,5780.779055687909
2016-03-04 00:00:00+00:00,5780.479512308913
2016-03-05 00:00:00+00:00,5778.431395870558
2016-03-06 00:00:00+00:00,5777.5216926742105
2016-03-07 00:00:00+00:00,5779.335162993846
2016-03-08 00:00:00+00:00,5779.189729203891
